Timestamp,WindSpeed_m_s,Temperature_C,ActivePower_kW
2020-01-07 02:00:00,4.03,3.47,2300.0
2020-01-07 03:00:00,3.86,8.41,2300.0
2020-01-07 04:00:00,7.54,5.01,2300.0
2020-01-07 05:00:00,7.09,7.8,2300.0
2020-01-07 06:00:00,7.0,4.25,2288.64
2020-01-07 07:00:00,7.19,7.23,2296.5
2020-01-07 08:00:00,5.14,4.04,2300.0
2020-01-07 09:00:00,6.96,0.61,2295.25
2020-01-07 10:00:00,7.09,6.7,2300.0
2020-01-07 11:00:00,5.07,2.73,2300.0
2020-01-07 12:00:00,10.23,6.57,2298.23
2020-01-07 13:00:00,7.45,1.97,2300.0
2020-01-07 14:00:00,4.12,1.47,2300.0
2020-01-07 15:00:00,7.81,3.87,2300.0
2020-01-07 16:00:00,4.55,3.37,2299.4
2020-01-07 17:00:00,8.07,2.52,2300.0
2020-01-07 18:00:00,8.82,4.73,2291.69
2020-01-07 19:00:00,4.86,3.72,2300.0
2020-01-07 20:00:00,8.43,3.81,2300.0
2020-01-07 21:00:00,7.33,10.44,2300.0
2020-01-07 22:00:00,8.14,7.44,2290.87
2020-01-07 23:00:00,10.29,6.63,2300.0
2020-01-08 00:00:00,6.01,6.46,2293.2
2020-01-08 01:00:00,4.99,5.29,2300.0
2020-01-08 02:00:00,4.72,7.48,2300.0
2020-01-08 03:00:00,4.87,4.15,2289.73
2020-01-08 04:00:00,6.35,7.82,2289.95
2020-01-08 05:00:00,7.18,0.77,2300.0
2020-01-08 06:00:00,7.05,8.39,2298.05
2020-01-08 07:00:00,8.15,4.41,2297.01
2020-01-08 08:00:00,6.53,6.96,2298.83
2020-01-08 09:00:00,9.41,2.62,2300.0
2020-01-08 10:00:00,5.97,6.33,2299.1
2020-01-08 11:00:00,11.94,7.3,2297.74
2020-01-08 12:00:00,7.75,6.62,2300.0
2020-01-08 13:00:00,4.79,8.27,2300.0
2020-01-08 14:00:00,4.36,3.99,2300.0
2020-01-08 15:00:00,7.46,8.32,2300.0
2020-01-08 16:00:00,6.05,6.67,2299.81
2020-01-08 17:00:00,7.93,-0.26,2299.27
2020-01-08 18:00:00,7.45,3.5,2290.63
2020-01-08 19:00:00,6.35,6.57,2293.11
2020-01-08 20:00:00,4.81,3.74,2300.0
2020-01-08 21:00:00,3.47,4.91,2300.0
2020-01-08 22:00:00,5.61,3.24,2293.74
2020-01-08 23:00:00,8.21,3.3,2300.0
2020-01-09 00:00:00,6.93,3.49,2296.91
2020-01-09 01:00:00,4.01,4.61,2300.0
2020-01-09 02:00:00,6.85,5.27,2300.0
2020-01-09 03:00:00,7.27,1.62,2300.0
2020-01-09 04:00:00,4.73,7.33,2300.0
2020-01-09 05:00:00,6.81,4.14,2300.0
2020-01-09 06:00:00,6.62,4.06,2300.0
2020-01-09 07:00:00,4.21,3.81,2296.41
2020-01-09 08:00:00,7.22,3.08,2300.0
2020-01-09 09:00:00,7.62,8.17,2290.82
2020-01-09 10:00:00,8.67,3.59,2300.0
2020-01-09 11:00:00,8.61,7.45,2300.0
2020-01-09 12:00:00,3.74,1.39,2300.0
2020-01-09 13:00:00,4.62,7.09,2293.53
2020-01-09 14:00:00,7.53,8.48,2300.0
2020-01-09 15:00:00,7.53,4.68,2291.57
2020-01-09 16:00:00,7.53,4.06,2297.99
2020-01-09 17:00:00,14.21,6.29,2299.8
2020-01-09 18:00:00,7.64,2.36,2300.0
2020-01-09 19:00:00,8.77,4.75,2300.0
2020-01-09 20:00:00,8.41,5.4,2300.0
2020-01-09 21:00:00,7.8,7.27,2293.89
2020-01-09 22:00:00,5.87,5.5,2293.83
2020-01-09 23:00:00,8.02,5.58,2297.21
2020-01-10 00:00:00,4.95,4.46,2300.0
2020-01-10 01:00:00,6.03,1.28,2300.0
2020-01-10 02:00:00,5.53,0.25,2300.0
2020-01-10 03:00:00,6.66,2.39,2300.0
2020-01-10 04:00:00,11.13,6.22,2300.0
2020-01-10 05:00:00,2.77,5.11,0.0
2020-01-10 06:00:00,7.87,6.13,2300.0
2020-01-10 07:00:00,3.27,5.35,2300.0
2020-01-10 08:00:00,5.56,4.45,2300.0
2020-01-10 09:00:00,8.68,4.12,2300.0
2020-01-10 10:00:00,6.63,2.65,2297.28
2020-01-10 11:00:00,4.34,7.08,2294.98
2020-01-10 12:00:00,5.07,4.54,2300.0
2020-01-10 13:00:00,7.86,2.22,2293.41
2020-01-10 14:00:00,5.04,11.59,2300.0
2020-01-10 15:00:00,6.93,4.56,2300.0
2020-01-10 16:00:00,6.59,5.61,2300.0
2020-01-10 17:00:00,5.2,9.96,2298.3
2020-01-10 18:00:00,10.79,1.9,2300.0
2020-01-10 19:00:00,7.77,3.58,2296.88
2020-01-10 20:00:00,2.45,6.16,0.0
2020-01-10 21:00:00,6.87,8.41,2300.0
2020-01-10 22:00:00,5.18,5.07,2300.0
2020-01-10 23:00:00,8.2,0.76,2300.0
2020-01-11 00:00:00,4.91,4.21,2289.63
2020-01-11 01:00:00,6.27,6.78,2300.0
2020-01-11 02:00:00,7.51,2.99,2293.51
2020-01-11 03:00:00,8.23,6.61,2300.0
2020-01-11 04:00:00,4.1,9.97,2299.45
2020-01-11 05:00:00,5.83,6.17,2292.65
2020-01-11 06:00:00,5.55,1.72,2300.0
2020-01-11 07:00:00,5.19,7.08,2300.0
2020-01-11 08:00:00,10.03,6.32,2300.0
2020-01-11 09:00:00,7.31,2.26,2300.0
2020-01-11 10:00:00,3.98,5.95,2295.94
2020-01-11 11:00:00,8.34,4.59,2300.0
2020-01-11 12:00:00,10.74,3.75,2300.0
2020-01-11 13:00:00,8.56,7.18,2300.0
2020-01-11 14:00:00,3.46,5.18,2291.88
2020-01-11 15:00:00,5.53,3.67,2300.0
2020-01-11 16:00:00,9.03,5.81,2291.65
2020-01-11 17:00:00,5.08,2.68,2300.0
2020-01-11 18:00:00,7.39,3.84,2300.0
2020-01-11 19:00:00,8.05,3.76,2295.56
2020-01-11 20:00:00,4.65,6.95,2295.13
2020-01-11 21:00:00,6.38,6.52,2294.58
2020-01-11 22:00:00,0.02,8.37,0.0
2020-01-11 23:00:00,4.45,2.9,2300.0
2020-01-12 00:00:00,5.99,5.23,2298.52
2020-01-12 01:00:00,4.0,6.93,2300.0
2020-01-12 02:00:00,9.76,6.71,2300.0
2020-01-12 03:00:00,3.64,5.67,2293.27
2020-01-12 04:00:00,5.62,3.16,2293.15
2020-01-12 05:00:00,6.76,4.34,2291.17
2020-01-12 06:00:00,9.38,4.81,2295.92
2020-01-12 07:00:00,3.63,5.59,2292.81
2020-01-12 08:00:00,8.83,1.79,2298.04
2020-01-12 09:00:00,6.52,9.32,2294.0
2020-01-12 10:00:00,4.54,8.56,2299.48
2020-01-12 11:00:00,7.42,7.37,2298.71
2020-01-12 12:00:00,6.9,4.73,2300.0
2020-01-12 13:00:00,5.3,5.75,2298.04
2020-01-12 14:00:00,6.64,6.72,2289.04
2020-01-12 15:00:00,5.73,7.13,2289.15
2020-01-12 16:00:00,6.73,3.18,2300.0
2020-01-12 17:00:00,7.82,1.45,2291.59
2020-01-12 18:00:00,9.67,8.15,2300.0
2020-01-12 19:00:00,4.02,3.52,2300.0
2020-01-12 20:00:00,10.77,3.49,2300.0
2020-01-12 21:00:00,2.6,4.76,0.0
2020-01-12 22:00:00,6.2,6.62,2289.87
2020-01-12 23:00:00,7.68,7.3,2296.57
2020-01-13 00:00:00,7.06,9.22,2297.22
2020-01-13 01:00:00,5.25,7.6,2300.0
2020-01-13 02:00:00,6.08,5.6,2300.0
2020-01-13 03:00:00,5.51,8.71,2294.55
2020-01-13 04:00:00,5.32,4.49,2300.0
2020-01-13 05:00:00,8.2,8.39,2296.44
2020-01-13 06:00:00,7.21,7.6,2300.0
2020-01-13 07:00:00,5.11,4.25,2300.0
2020-01-13 08:00:00,8.3,6.64,2299.76
2020-01-13 09:00:00,7.11,5.16,2300.0
2020-01-13 10:00:00,8.13,5.27,2293.76
2020-01-13 11:00:00,7.76,8.42,2295.03
2020-01-13 12:00:00,4.84,7.67,2300.0
2020-01-13 13:00:00,5.38,3.58,2297.2
2020-01-13 14:00:00,7.99,9.31,2288.73
2020-01-13 15:00:00,7.72,7.55,2294.16
2020-01-13 16:00:00,6.46,4.6,2294.61
2020-01-13 17:00:00,6.73,3.79,2291.42
2020-01-13 18:00:00,9.06,3.14,2300.0
2020-01-13 19:00:00,5.32,9.98,2297.06
2020-01-13 20:00:00,7.59,5.92,2297.56
2020-01-13 21:00:00,6.1,2.6,2290.04
2020-01-13 22:00:00,6.06,9.85,2300.0
2020-01-13 23:00:00,8.7,4.86,2300.0
2020-01-14 00:00:00,8.15,4.27,2300.0
2020-01-14 01:00:00,8.13,7.77,2290.2
2020-01-14 02:00:00,9.11,8.97,2300.0
2020-01-14 03:00:00,6.54,6.01,2300.0
2020-01-14 04:00:00,7.86,6.77,2300.0
2020-01-14 05:00:00,5.88,5.8,2296.16
2020-01-14 06:00:00,7.15,6.6,2294.64
2020-01-14 07:00:00,6.24,4.32,2300.0
2020-01-14 08:00:00,6.69,5.64,2299.47
2020-01-14 09:00:00,7.69,6.24,2289.08
2020-01-14 10:00:00,4.86,1.58,2300.0
2020-01-14 11:00:00,10.68,4.98,2300.0
2020-01-14 12:00:00,4.49,4.56,2292.46
2020-01-14 13:00:00,4.07,8.11,2296.91
2020-01-14 14:00:00,8.82,4.25,2296.11
2020-01-14 15:00:00,8.08,2.73,2300.0
2020-01-14 16:00:00,7.75,4.39,2290.12
2020-01-14 17:00:00,7.76,8.19,2300.0
2020-01-14 18:00:00,6.48,6.37,2295.34
2020-01-14 19:00:00,4.71,8.18,2299.07
2020-01-14 20:00:00,6.65,4.13,2298.63
2020-01-14 21:00:00,5.15,5.54,2300.0
2020-01-14 22:00:00,8.45,6.51,2295.54
2020-01-14 23:00:00,6.21,6.69,2294.86
2020-01-15 00:00:00,4.85,7.61,2300.0
2020-01-15 01:00:00,5.86,7.43,2300.0
2020-01-15 02:00:00,7.33,6.49,2300.0
2020-01-15 03:00:00,5.37,4.92,2300.0
2020-01-15 04:00:00,4.86,6.26,2290.51
2020-01-15 05:00:00,6.99,7.93,2298.31
2020-01-15 06:00:00,6.99,7.92,2293.75
2020-01-15 07:00:00,5.49,1.99,2292.15
2020-01-15 08:00:00,5.56,2.77,2300.0
2020-01-15 09:00:00,6.96,10.33,2291.18
2020-01-15 10:00:00,3.6,3.69,2300.0
2020-01-15 11:00:00,3.69,2.87,2294.81
2020-01-15 12:00:00,5.06,6.5,2295.52
2020-01-15 13:00:00,6.07,7.2,2300.0
2020-01-15 14:00:00,7.12,9.51,2290.67
2020-01-15 15:00:00,9.45,6.07,2295.78
2020-01-15 16:00:00,8.22,8.99,2300.0
2020-01-15 17:00:00,6.18,8.53,2300.0
2020-01-15 18:00:00,6.46,4.52,2300.0
2020-01-15 19:00:00,4.49,5.76,2300.0
2020-01-15 20:00:00,6.46,8.82,2300.0
2020-01-15 21:00:00,5.92,8.44,2300.0
2020-01-15 22:00:00,7.15,6.87,2297.02
2020-01-15 23:00:00,4.85,6.1,2300.0
2020-01-16 00:00:00,7.54,2.34,2295.91
2020-01-16 01:00:00,9.57,7.17,2291.11
2020-01-16 02:00:00,6.28,7.38,2291.13
2020-01-16 03:00:00,7.3,5.23,2300.0
2020-01-16 04:00:00,7.88,2.82,2300.0
2020-01-16 05:00:00,5.7,3.49,2300.0
2020-01-16 06:00:00,6.95,4.54,2300.0
2020-01-16 07:00:00,6.53,7.6,2293.85
2020-01-16 08:00:00,6.7,8.62,2289.48
2020-01-16 09:00:00,4.95,8.04,2290.21
2020-01-16 10:00:00,6.55,5.29,2299.6
2020-01-16 11:00:00,7.5,4.81,2300.0
2020-01-16 12:00:00,9.4,6.9,2297.07
2020-01-16 13:00:00,8.42,4.0,2295.39
2020-01-16 14:00:00,10.81,2.55,2289.35
2020-01-16 15:00:00,4.97,6.47,2300.0
2020-01-16 16:00:00,8.24,5.79,2300.0
2020-01-16 17:00:00,6.87,4.77,2289.69
2020-01-16 18:00:00,10.88,7.96,2291.85
2020-01-16 19:00:00,4.88,2.61,2300.0
2020-01-16 20:00:00,4.82,9.73,2298.19
2020-01-16 21:00:00,5.3,6.02,2288.99
2020-01-16 22:00:00,2.25,5.44,0.0
2020-01-16 23:00:00,5.45,8.07,2300.0
2020-01-17 00:00:00,4.98,3.78,2300.0
2020-01-17 01:00:00,6.8,4.48,2300.0
2020-01-17 02:00:00,7.18,6.0,2299.97
2020-01-17 03:00:00,10.25,1.16,2300.0
2020-01-17 04:00:00,8.4,3.41,2296.85
2020-01-17 05:00:00,5.35,7.97,2300.0
2020-01-17 06:00:00,4.7,4.16,2289.31
2020-01-17 07:00:00,7.48,6.06,2300.0
2020-01-17 08:00:00,3.86,1.48,2300.0
2020-01-17 09:00:00,10.16,6.95,2300.0
2020-01-17 10:00:00,8.86,4.7,2292.79
2020-01-17 11:00:00,5.56,5.53,2300.0
2020-01-17 12:00:00,3.07,3.12,2290.5
2020-01-17 13:00:00,9.21,7.53,2300.0
2020-01-17 14:00:00,6.27,3.1,2298.37
2020-01-17 15:00:00,8.98,7.45,2300.0
2020-01-17 16:00:00,3.31,5.71,2296.93
2020-01-17 17:00:00,5.3,3.1,2300.0
2020-01-17 18:00:00,6.51,4.15,2300.0
2020-01-17 19:00:00,6.59,5.17,2300.0
2020-01-17 20:00:00,5.6,9.67,2294.44
2020-01-17 21:00:00,7.75,6.66,2293.03
2020-01-17 22:00:00,4.36,4.61,2299.73
2020-01-17 23:00:00,6.22,7.57,2290.83
2020-01-18 00:00:00,6.74,0.39,2300.0
2020-01-18 01:00:00,7.53,2.16,2293.77
2020-01-18 02:00:00,7.92,6.64,2293.08
2020-01-18 03:00:00,4.25,7.42,2300.0
2020-01-18 04:00:00,3.43,10.84,2290.66
2020-01-18 05:00:00,9.06,7.15,2297.28
2020-01-18 06:00:00,7.16,4.55,2300.0
2020-01-18 07:00:00,5.0,8.57,2290.08
2020-01-18 08:00:00,9.6,3.76,2300.0
2020-01-18 09:00:00,6.73,6.31,2291.06
2020-01-18 10:00:00,8.86,5.05,2300.0
2020-01-18 11:00:00,6.64,6.54,2300.0
2020-01-18 12:00:00,10.62,4.51,2300.0
2020-01-18 13:00:00,10.01,6.76,2300.0
2020-01-18 14:00:00,6.0,3.4,2294.59
2020-01-18 15:00:00,8.44,2.97,2296.45
2020-01-18 16:00:00,7.79,3.44,2300.0
2020-01-18 17:00:00,9.24,4.75,2294.71
2020-01-18 18:00:00,4.57,7.38,2300.0
2020-01-18 19:00:00,7.87,6.27,2289.48
2020-01-18 20:00:00,8.62,2.4,2293.55
2020-01-18 21:00:00,2.98,5.44,0.0
2020-01-18 22:00:00,4.13,6.04,2300.0
2020-01-18 23:00:00,2.42,5.25,0.0
2020-01-19 00:00:00,5.96,6.85,2290.91
2020-01-19 01:00:00,7.94,7.34,2300.0
2020-01-19 02:00:00,9.5,6.69,2292.79
2020-01-19 03:00:00,6.65,6.79,2300.0
2020-01-19 04:00:00,9.76,3.85,2293.36
2020-01-19 05:00:00,3.74,6.49,2300.0
2020-01-19 06:00:00,3.09,2.97,2300.0
2020-01-19 07:00:00,6.39,5.7,2299.28
2020-01-19 08:00:00,7.27,5.8,2300.0
2020-01-19 09:00:00,6.43,6.41,2300.0
2020-01-19 10:00:00,2.37,6.15,0.0
2020-01-19 11:00:00,6.32,4.69,2297.55
2020-01-19 12:00:00,3.89,3.01,2300.0
2020-01-19 13:00:00,7.84,4.59,2300.0
2020-01-19 14:00:00,7.23,6.05,2300.0
2020-01-19 15:00:00,4.62,8.95,2300.0
2020-01-19 16:00:00,5.47,4.48,2300.0
2020-01-19 17:00:00,4.38,7.0,2300.0
2020-01-19 18:00:00,6.37,4.78,2293.18
2020-01-19 19:00:00,8.41,4.95,2293.99
2020-01-19 20:00:00,4.53,7.64,2296.17
2020-01-19 21:00:00,7.51,7.05,2300.0
2020-01-19 22:00:00,5.44,5.99,2300.0
2020-01-19 23:00:00,4.91,4.61,2300.0
2020-01-20 00:00:00,6.29,2.19,2300.0
2020-01-20 01:00:00,4.43,2.9,2300.0
2020-01-20 02:00:00,5.39,4.47,2300.0
2020-01-20 03:00:00,4.1,8.94,2300.0
2020-01-20 04:00:00,10.43,6.37,2291.38
2020-01-20 05:00:00,6.57,7.62,2300.0
2020-01-20 06:00:00,5.1,8.79,2291.58
2020-01-20 07:00:00,6.93,6.82,2300.0
2020-01-20 08:00:00,6.28,3.86,2300.0
2020-01-20 09:00:00,6.06,7.89,2300.0
2020-01-20 10:00:00,7.73,5.54,2295.09
2020-01-20 11:00:00,8.02,6.08,2300.0
2020-01-20 12:00:00,5.44,3.58,2300.0
2020-01-20 13:00:00,5.35,3.85,2297.13
2020-01-20 14:00:00,5.95,3.88,2300.0
2020-01-20 15:00:00,1.9,3.56,0.0
2020-01-20 16:00:00,3.47,8.25,2300.0
2020-01-20 17:00:00,9.23,8.14,2300.0
2020-01-20 18:00:00,9.79,4.96,2300.0
2020-01-20 19:00:00,6.0,6.07,2295.13
2020-01-20 20:00:00,7.65,2.31,2290.73
2020-01-20 21:00:00,7.12,6.55,2300.0
2020-01-20 22:00:00,12.66,7.36,2300.0
2020-01-20 23:00:00,8.74,7.45,2300.0
2020-01-21 00:00:00,6.24,5.87,2291.63
2020-01-21 01:00:00,4.59,2.28,2300.0
2020-01-21 02:00:00,3.29,5.69,2288.6
2020-01-21 03:00:00,6.91,3.13,2295.61
2020-01-21 04:00:00,4.99,6.52,2300.0
2020-01-21 05:00:00,3.66,4.64,2299.71
2020-01-21 06:00:00,5.21,6.48,2294.89
2020-01-21 07:00:00,4.34,7.18,2300.0
2020-01-21 08:00:00,9.87,4.61,2299.15
2020-01-21 09:00:00,8.26,1.31,2300.0
2020-01-21 10:00:00,6.48,7.77,2291.81
2020-01-21 11:00:00,9.46,7.26,2292.82
2020-01-21 12:00:00,6.65,4.07,2291.33
2020-01-21 13:00:00,4.78,7.96,2291.52
2020-01-21 14:00:00,9.55,1.24,2294.62
2020-01-21 15:00:00,7.58,7.66,2300.0
2020-01-21 16:00:00,4.43,6.11,2300.0
2020-01-21 17:00:00,6.12,5.54,2300.0
2020-01-21 18:00:00,4.75,1.62,2300.0
2020-01-21 19:00:00,3.73,3.38,2289.62
2020-01-21 20:00:00,8.35,3.18,2298.26
2020-01-21 21:00:00,10.32,2.99,2300.0
2020-01-21 22:00:00,3.7,6.93,2300.0
2020-01-21 23:00:00,7.63,3.52,2299.62
2020-01-22 00:00:00,5.2,8.43,2296.94
2020-01-22 01:00:00,5.53,4.61,2300.0
2020-01-22 02:00:00,5.32,7.35,2300.0
2020-01-22 03:00:00,4.77,4.49,2299.64
2020-01-22 04:00:00,6.6,8.72,2290.29
2020-01-22 05:00:00,4.84,4.48,2289.54
2020-01-22 06:00:00,7.04,6.3,2294.25
2020-01-22 07:00:00,6.4,4.89,2300.0
2020-01-22 08:00:00,6.02,7.09,2298.17
2020-01-22 09:00:00,4.68,5.3,2300.0
2020-01-22 10:00:00,5.35,7.32,2292.94
2020-01-22 11:00:00,8.01,7.57,2300.0
2020-01-22 12:00:00,7.5,6.9,2297.72
2020-01-22 13:00:00,4.54,5.82,2300.0
2020-01-22 14:00:00,6.7,5.57,2297.22
2020-01-22 15:00:00,8.0,5.11,2300.0
2020-01-22 16:00:00,3.16,7.07,2298.59
2020-01-22 17:00:00,7.59,6.54,2300.0
2020-01-22 18:00:00,5.17,6.61,2292.19
2020-01-22 19:00:00,7.64,6.44,2289.46
2020-01-22 20:00:00,4.97,4.89,2300.0
2020-01-22 21:00:00,2.89,4.65,0.0
2020-01-22 22:00:00,3.24,3.0,2292.98
2020-01-22 23:00:00,6.6,6.69,2300.0
2020-01-23 00:00:00,7.02,5.27,2299.17
2020-01-23 01:00:00,4.69,2.6,2300.0
2020-01-23 02:00:00,7.78,4.67,2300.0
2020-01-23 03:00:00,3.18,7.83,2300.0
2020-01-23 04:00:00,6.37,8.41,2300.0
2020-01-23 05:00:00,4.08,1.48,2300.0
2020-01-23 06:00:00,5.2,6.94,2290.94
2020-01-23 07:00:00,6.59,9.24,2292.18
