Timestamp,WindSpeed_m_s,Temperature_C,ActivePower_kW
2020-01-02 17:00:00,5.93,3.87,2293.19
2020-01-02 18:00:00,4.4,6.98,2290.06
2020-01-02 19:00:00,2.89,5.2,0.0
2020-01-02 20:00:00,1.11,1.9,0.0
2020-01-02 21:00:00,0.0,5.91,0.0
2020-01-02 22:00:00,0.0,7.68,0.0
2020-01-02 23:00:00,0.0,3.88,0.0
2020-01-03 00:00:00,0.0,3.51,0.0
2020-01-03 01:00:00,0.0,1.01,0.0
2020-01-03 02:00:00,0.76,7.14,0.0
2020-01-03 03:00:00,1.84,0.3,0.0
2020-01-03 04:00:00,3.0,4.62,2292.96
2020-01-03 05:00:00,4.8,5.71,2294.56
2020-01-03 06:00:00,6.77,5.99,2288.72
2020-01-03 07:00:00,8.58,7.75,2300.0
2020-01-03 08:00:00,9.48,5.47,2289.67
2020-01-03 09:00:00,10.33,1.86,2300.0
2020-01-03 10:00:00,11.1,2.83,2299.27
2020-01-03 11:00:00,11.74,1.43,2300.0
2020-01-03 12:00:00,11.39,3.92,2290.1
2020-01-03 13:00:00,10.78,5.03,2300.0
2020-01-03 14:00:00,9.46,6.48,2300.0
2020-01-03 15:00:00,7.83,4.24,2300.0
2020-01-03 16:00:00,6.82,4.96,2296.77
2020-01-03 17:00:00,5.9,5.44,2300.0
2020-01-03 18:00:00,4.39,3.84,2300.0
2020-01-03 19:00:00,3.4,6.7,2299.96
2020-01-03 20:00:00,2.34,4.01,0.0
2020-01-03 21:00:00,1.15,5.46,0.0
2020-01-03 22:00:00,0.7,7.36,0.0
2020-01-03 23:00:00,1.11,7.06,0.0
2020-01-04 00:00:00,1.25,1.51,0.0
2020-01-04 01:00:00,2.42,7.9,0.0
2020-01-04 02:00:00,2.25,4.45,0.0
2020-01-04 03:00:00,3.77,-1.05,2296.87
2020-01-04 04:00:00,5.18,5.25,2298.55
2020-01-04 05:00:00,6.55,6.24,2298.39
2020-01-04 06:00:00,8.09,6.19,2300.0
2020-01-04 07:00:00,8.69,2.34,2300.0
2020-01-04 08:00:00,9.84,11.3,2289.13
2020-01-04 09:00:00,10.94,5.35,2300.0
2020-01-04 10:00:00,12.15,6.15,2291.74
2020-01-04 11:00:00,12.16,6.72,2300.0
2020-01-04 12:00:00,11.67,1.15,2300.0
2020-01-04 13:00:00,10.92,7.4,2300.0
2020-01-04 14:00:00,10.41,1.83,2300.0
2020-01-04 15:00:00,9.36,5.47,2300.0
2020-01-04 16:00:00,7.76,1.25,2290.35
2020-01-04 17:00:00,6.48,5.78,2300.0
2020-01-04 18:00:00,5.02,5.17,2300.0
2020-01-04 19:00:00,4.0,7.81,2300.0
2020-01-04 20:00:00,2.5,7.31,0.0
2020-01-04 21:00:00,1.43,5.18,0.0
2020-01-04 22:00:00,0.67,3.73,0.0
2020-01-04 23:00:00,0.0,4.58,0.0
2020-01-05 00:00:00,0.19,6.67,0.0
2020-01-05 01:00:00,0.87,4.57,0.0
2020-01-05 02:00:00,1.79,3.86,0.0
2020-01-05 03:00:00,2.9,6.4,0.0
2020-01-05 04:00:00,3.74,3.63,2298.71
2020-01-05 05:00:00,5.11,9.05,2295.96
2020-01-05 06:00:00,6.51,3.74,2300.0
2020-01-05 07:00:00,7.64,2.52,2295.06
2020-01-05 08:00:00,8.84,3.5,2300.0
2020-01-05 09:00:00,9.99,1.1,2299.83
2020-01-05 10:00:00,11.39,4.43,2293.34
2020-01-05 11:00:00,11.7,6.2,2290.25
2020-01-05 12:00:00,11.65,8.47,2294.11
2020-01-05 13:00:00,11.08,6.51,2300.0
2020-01-05 14:00:00,9.42,2.92,2292.4
2020-01-05 15:00:00,8.26,2.94,2300.0
2020-01-05 16:00:00,6.94,4.96,2300.0
2020-01-05 17:00:00,6.46,5.11,2300.0
2020-01-05 18:00:00,4.88,4.32,2300.0
2020-01-05 19:00:00,3.6,9.04,2300.0
2020-01-05 20:00:00,2.38,4.38,0.0
2020-01-05 21:00:00,0.97,4.21,0.0
2020-01-05 22:00:00,0.85,5.3,0.0
2020-01-05 23:00:00,0.93,4.25,0.0
2020-01-06 00:00:00,1.41,5.61,0.0
2020-01-06 01:00:00,1.59,5.68,0.0
2020-01-06 02:00:00,3.05,6.92,2296.08
2020-01-06 03:00:00,3.65,3.98,2300.0
2020-01-06 04:00:00,5.27,8.23,2290.85
2020-01-06 05:00:00,7.63,4.94,2295.04
2020-01-06 06:00:00,8.7,4.8,2299.35
2020-01-06 07:00:00,9.86,2.87,2295.94
2020-01-06 08:00:00,11.1,7.8,2292.73
2020-01-06 09:00:00,11.82,4.99,2291.74
2020-01-06 10:00:00,11.79,7.74,2297.87
2020-01-06 11:00:00,12.04,7.09,2300.0
2020-01-06 12:00:00,11.45,5.6,2300.0
2020-01-06 13:00:00,11.11,4.0,2293.77
2020-01-06 14:00:00,9.85,5.23,2300.0
2020-01-06 15:00:00,9.31,5.33,2294.87
2020-01-06 16:00:00,7.61,4.86,2290.37
2020-01-06 17:00:00,6.0,9.48,2300.0
2020-01-06 18:00:00,4.84,3.2,2300.0
2020-01-06 19:00:00,2.95,4.03,0.0
2020-01-06 20:00:00,1.85,8.1,0.0
2020-01-06 21:00:00,1.45,7.92,0.0
2020-01-06 22:00:00,0.21,4.62,0.0
2020-01-06 23:00:00,0.08,6.14,0.0
2020-01-07 00:00:00,0.38,5.1,0.0
2020-01-07 01:00:00,1.26,5.45,0.0
2020-01-07 02:00:00,1.68,3.47,0.0
2020-01-07 03:00:00,2.35,8.41,0.0
2020-01-07 04:00:00,3.99,5.01,2300.0
2020-01-07 05:00:00,5.63,7.8,2300.0
2020-01-07 06:00:00,7.26,4.25,2288.64
2020-01-07 07:00:00,8.82,7.23,2296.5
2020-01-07 08:00:00,9.78,4.04,2300.0
2020-01-07 09:00:00,10.83,0.61,2295.25
2020-01-07 10:00:00,11.57,6.7,2300.0
2020-01-07 11:00:00,11.52,2.73,2300.0
2020-01-07 12:00:00,12.12,6.57,2298.23
2020-01-07 13:00:00,11.75,1.97,2300.0
2020-01-07 14:00:00,10.36,1.47,2300.0
2020-01-07 15:00:00,9.45,3.87,2300.0
2020-01-07 16:00:00,7.67,3.37,2299.4
2020-01-07 17:00:00,6.5,2.52,2300.0
2020-01-07 18:00:00,5.47,4.73,2291.69
2020-01-07 19:00:00,3.72,3.72,2300.0
2020-01-07 20:00:00,2.89,3.81,0.0
2020-01-07 21:00:00,2.1,10.44,0.0
2020-01-07 22:00:00,1.81,7.44,0.0
2020-01-07 23:00:00,2.33,6.63,0.0
2020-01-08 00:00:00,2.35,6.46,0.0
2020-01-08 01:00:00,2.56,5.29,0.0
2020-01-08 02:00:00,3.08,7.48,2300.0
2020-01-08 03:00:00,3.91,4.15,2289.73
2020-01-08 04:00:00,5.26,7.82,2289.95
2020-01-08 05:00:00,6.88,0.77,2300.0
2020-01-08 06:00:00,8.48,8.39,2298.05
2020-01-08 07:00:00,10.2,4.41,2297.01
2020-01-08 08:00:00,11.39,6.96,2298.83
2020-01-08 09:00:00,12.89,2.62,2300.0
2020-01-08 10:00:00,13.34,6.33,2299.1
2020-01-08 11:00:00,14.61,7.3,2297.74
2020-01-08 12:00:00,14.62,6.62,2300.0
2020-01-08 13:00:00,13.65,8.27,2300.0
2020-01-08 14:00:00,12.25,3.99,2300.0
2020-01-08 15:00:00,11.21,8.32,2300.0
2020-01-08 16:00:00,9.68,6.67,2299.81
2020-01-08 17:00:00,8.42,-0.26,2299.27
2020-01-08 18:00:00,7.06,3.5,2290.63
2020-01-08 19:00:00,5.56,6.57,2293.11
2020-01-08 20:00:00,3.95,3.74,2300.0
2020-01-08 21:00:00,2.36,4.91,0.0
2020-01-08 22:00:00,1.56,3.24,0.0
2020-01-08 23:00:00,1.66,3.3,0.0
2020-01-09 00:00:00,1.89,3.49,0.0
2020-01-09 01:00:00,1.92,4.61,0.0
2020-01-09 02:00:00,2.87,5.27,0.0
2020-01-09 03:00:00,4.2,1.62,2300.0
2020-01-09 04:00:00,5.21,7.33,2300.0
2020-01-09 05:00:00,6.76,4.14,2300.0
2020-01-09 06:00:00,8.28,4.06,2300.0
2020-01-09 07:00:00,9.22,3.81,2296.41
2020-01-09 08:00:00,10.58,3.08,2300.0
2020-01-09 09:00:00,11.74,8.17,2290.82
2020-01-09 10:00:00,12.77,3.59,2300.0
2020-01-09 11:00:00,13.39,7.45,2300.0
2020-01-09 12:00:00,12.63,1.39,2300.0
2020-01-09 13:00:00,11.68,7.09,2293.53
2020-01-09 14:00:00,10.98,8.48,2300.0
2020-01-09 15:00:00,9.99,4.68,2291.57
2020-01-09 16:00:00,8.8,4.06,2297.99
2020-01-09 17:00:00,8.82,6.29,2299.8
2020-01-09 18:00:00,7.48,2.36,2300.0
2020-01-09 19:00:00,6.45,4.75,2300.0
2020-01-09 20:00:00,5.54,5.4,2300.0
2020-01-09 21:00:00,4.77,7.27,2293.89
2020-01-09 22:00:00,3.94,5.5,2293.83
2020-01-09 23:00:00,3.93,5.58,2297.21
2020-01-10 00:00:00,3.7,4.46,2300.0
2020-01-10 01:00:00,4.08,1.28,2300.0
2020-01-10 02:00:00,4.71,0.25,2300.0
2020-01-10 03:00:00,5.86,2.39,2300.0
2020-01-10 04:00:00,8.1,6.22,2300.0
2020-01-10 05:00:00,8.75,5.11,2294.67
2020-01-10 06:00:00,10.46,6.13,2300.0
2020-01-10 07:00:00,11.15,5.35,2300.0
2020-01-10 08:00:00,12.12,4.45,2300.0
2020-01-10 09:00:00,13.44,4.12,2300.0
2020-01-10 10:00:00,14.01,2.65,2297.28
2020-01-10 11:00:00,13.74,7.08,2294.98
2020-01-10 12:00:00,13.24,4.54,2300.0
2020-01-10 13:00:00,12.92,2.22,2293.41
2020-01-10 14:00:00,11.69,11.59,2300.0
2020-01-10 15:00:00,10.56,4.56,2300.0
2020-01-10 16:00:00,9.15,5.61,2300.0
2020-01-10 17:00:00,7.36,9.96,2298.3
2020-01-10 18:00:00,6.7,1.9,2300.0
2020-01-10 19:00:00,5.5,3.58,2296.88
2020-01-10 20:00:00,3.42,6.16,2300.0
2020-01-10 21:00:00,2.52,8.41,0.0
2020-01-10 22:00:00,1.63,5.07,0.0
2020-01-10 23:00:00,1.73,0.76,0.0
2020-01-11 00:00:00,1.55,4.21,0.0
2020-01-11 01:00:00,2.04,6.78,0.0
2020-01-11 02:00:00,3.13,2.99,2293.51
2020-01-11 03:00:00,4.64,6.61,2300.0
2020-01-11 04:00:00,5.51,9.97,2299.45
2020-01-11 05:00:00,6.86,6.17,2292.65
2020-01-11 06:00:00,8.16,1.72,2300.0
2020-01-11 07:00:00,9.29,7.08,2300.0
2020-01-11 08:00:00,11.22,6.32,2300.0
2020-01-11 09:00:00,12.3,2.26,2300.0
2020-01-11 10:00:00,12.37,5.95,2295.94
2020-01-11 11:00:00,12.95,4.59,2300.0
2020-01-11 12:00:00,13.6,3.75,2300.0
2020-01-11 13:00:00,13.41,7.18,2300.0
2020-01-11 14:00:00,11.85,5.18,2291.88
2020-01-11 15:00:00,10.43,3.67,2300.0
2020-01-11 16:00:00,9.52,5.81,2291.65
2020-01-11 17:00:00,7.7,2.68,2300.0
2020-01-11 18:00:00,6.34,3.84,2300.0
2020-01-11 19:00:00,5.21,3.76,2295.56
2020-01-11 20:00:00,3.58,6.95,2295.13
2020-01-11 21:00:00,2.58,6.52,0.0
2020-01-11 22:00:00,0.65,8.37,0.0
2020-01-11 23:00:00,0.03,2.9,0.0
2020-01-12 00:00:00,0.12,5.23,0.0
2020-01-12 01:00:00,0.2,6.93,0.0
2020-01-12 02:00:00,1.79,6.71,0.0
2020-01-12 03:00:00,2.42,5.67,0.0
2020-01-12 04:00:00,3.67,3.16,2293.15
2020-01-12 05:00:00,5.26,4.34,2291.17
2020-01-12 06:00:00,7.37,4.81,2295.92
2020-01-12 07:00:00,8.22,5.59,2292.81
2020-01-12 08:00:00,9.93,1.79,2298.04
2020-01-12 09:00:00,10.89,9.32,2294.0
2020-01-12 10:00:00,11.12,8.56,2299.48
2020-01-12 11:00:00,11.55,7.37,2298.71
2020-01-12 12:00:00,11.48,4.73,2300.0
2020-01-12 13:00:00,10.7,5.75,2298.04
2020-01-12 14:00:00,9.86,6.72,2289.04
2020-01-12 15:00:00,8.54,7.13,2289.15
2020-01-12 16:00:00,7.22,3.18,2300.0
2020-01-12 17:00:00,6.02,1.45,2291.59
2020-01-12 18:00:00,5.17,8.15,2300.0
2020-01-12 19:00:00,3.26,3.52,2300.0
2020-01-12 20:00:00,2.92,3.49,0.0
2020-01-12 21:00:00,1.18,4.76,0.0
2020-01-12 22:00:00,0.53,6.62,0.0
2020-01-12 23:00:00,0.56,7.3,0.0
2020-01-13 00:00:00,0.85,9.22,0.0
2020-01-13 01:00:00,1.16,7.6,0.0
2020-01-13 02:00:00,1.98,5.6,0.0
2020-01-13 03:00:00,2.98,8.71,0.0
2020-01-13 04:00:00,4.15,4.49,2300.0
2020-01-13 05:00:00,6.01,8.39,2296.44
2020-01-13 06:00:00,7.67,7.6,2300.0
2020-01-13 07:00:00,8.8,4.25,2300.0
2020-01-13 08:00:00,10.39,6.64,2299.76
2020-01-13 09:00:00,11.46,5.16,2300.0
2020-01-13 10:00:00,12.39,5.27,2293.76
2020-01-13 11:00:00,12.85,8.42,2295.03
2020-01-13 12:00:00,12.33,7.67,2300.0
2020-01-13 13:00:00,11.54,3.58,2297.2
2020-01-13 14:00:00,10.94,9.31,2288.73
2020-01-13 15:00:00,9.99,7.55,2294.16
2020-01-13 16:00:00,8.58,4.6,2294.61
2020-01-13 17:00:00,7.11,3.79,2291.42
2020-01-13 18:00:00,6.11,3.14,2300.0
2020-01-13 19:00:00,4.43,9.98,2297.06
2020-01-13 20:00:00,3.41,5.92,2297.56
2020-01-13 21:00:00,2.36,2.6,0.0
2020-01-13 22:00:00,1.65,9.85,0.0
2020-01-13 23:00:00,1.85,4.86,0.0
2020-01-14 00:00:00,2.32,4.27,0.0
2020-01-14 01:00:00,3.16,7.77,2290.2
2020-01-14 02:00:00,4.53,8.97,2300.0
2020-01-14 03:00:00,5.66,6.01,2300.0
2020-01-14 04:00:00,7.25,6.77,2300.0
2020-01-14 05:00:00,8.56,5.8,2296.16
2020-01-14 06:00:00,10.12,6.6,2294.64
2020-01-14 07:00:00,11.41,4.32,2300.0
2020-01-14 08:00:00,12.6,5.64,2299.47
2020-01-14 09:00:00,13.72,6.24,2289.08
2020-01-14 10:00:00,13.93,1.58,2300.0
2020-01-14 11:00:00,14.93,4.98,2300.0
2020-01-14 12:00:00,14.27,4.56,2292.46
2020-01-14 13:00:00,13.17,8.11,2296.91
2020-01-14 14:00:00,12.68,4.25,2296.11
2020-01-14 15:00:00,11.75,2.73,2300.0
2020-01-14 16:00:00,10.54,4.39,2290.12
2020-01-14 17:00:00,9.22,8.19,2300.0
2020-01-14 18:00:00,7.64,6.37,2295.34
2020-01-14 19:00:00,5.8,8.18,2299.07
2020-01-14 20:00:00,4.55,4.13,2298.63
2020-01-14 21:00:00,3.27,5.54,2300.0
2020-01-14 22:00:00,3.01,6.51,2295.54
2020-01-14 23:00:00,2.67,6.69,0.0
2020-01-15 00:00:00,2.45,7.61,0.0
2020-01-15 01:00:00,2.83,7.43,0.0
2020-01-15 02:00:00,3.86,6.49,2300.0
2020-01-15 03:00:00,4.77,4.92,2300.0
2020-01-15 04:00:00,5.8,6.26,2290.51
2020-01-15 05:00:00,7.36,7.93,2298.31
2020-01-15 06:00:00,8.94,7.92,2293.75
2020-01-15 07:00:00,10.11,1.99,2292.15
2020-01-15 08:00:00,11.11,2.77,2300.0
2020-01-15 09:00:00,12.13,10.33,2291.18
2020-01-15 10:00:00,12.13,3.69,2300.0
2020-01-15 11:00:00,11.78,2.87,2294.81
2020-01-15 12:00:00,11.34,6.5,2295.52
2020-01-15 13:00:00,10.72,7.2,2300.0
2020-01-15 14:00:00,9.97,9.51,2290.67
2020-01-15 15:00:00,9.39,6.07,2295.78
2020-01-15 16:00:00,8.35,8.99,2300.0
2020-01-15 17:00:00,6.78,8.53,2300.0
2020-01-15 18:00:00,5.27,4.52,2300.0
2020-01-15 19:00:00,3.45,5.76,2300.0
2020-01-15 20:00:00,2.24,8.82,0.0
2020-01-15 21:00:00,1.19,8.44,0.0
2020-01-15 22:00:00,0.73,6.87,0.0
2020-01-15 23:00:00,0.18,6.1,0.0
2020-01-16 00:00:00,0.58,2.34,0.0
2020-01-16 01:00:00,1.76,7.17,0.0
2020-01-16 02:00:00,2.61,7.38,0.0
2020-01-16 03:00:00,3.95,5.23,2300.0
2020-01-16 04:00:00,5.6,2.82,2300.0
2020-01-16 05:00:00,6.91,3.49,2300.0
2020-01-16 06:00:00,8.49,4.54,2300.0
2020-01-16 07:00:00,9.88,7.6,2293.85
2020-01-16 08:00:00,11.12,8.62,2289.48
2020-01-16 09:00:00,11.73,8.04,2290.21
2020-01-16 10:00:00,12.34,5.29,2299.6
2020-01-16 11:00:00,12.75,4.81,2300.0
2020-01-16 12:00:00,13.14,6.9,2297.07
2020-01-16 13:00:00,12.94,4.0,2295.39
2020-01-16 14:00:00,12.86,2.55,2289.35
2020-01-16 15:00:00,11.3,6.47,2300.0
2020-01-16 16:00:00,10.2,5.79,2300.0
2020-01-16 17:00:00,8.72,4.77,2289.69
2020-01-16 18:00:00,8.03,7.96,2291.85
2020-01-16 19:00:00,6.21,2.61,2300.0
2020-01-16 20:00:00,4.58,9.73,2298.19
2020-01-16 21:00:00,3.34,6.02,2288.99
2020-01-16 22:00:00,1.83,5.44,0.0
2020-01-16 23:00:00,1.38,8.07,0.0
2020-01-17 00:00:00,1.23,3.78,0.0
2020-01-17 01:00:00,1.83,4.48,0.0
2020-01-17 02:00:00,2.86,6.0,0.0
2020-01-17 03:00:00,4.78,1.16,2300.0
2020-01-17 04:00:00,6.51,3.41,2296.85
2020-01-17 05:00:00,7.73,7.97,2300.0
2020-01-17 06:00:00,8.83,4.16,2289.31
2020-01-17 07:00:00,10.41,6.06,2300.0
2020-01-17 08:00:00,11.06,1.48,2300.0
2020-01-17 09:00:00,12.72,6.95,2300.0
2020-01-17 10:00:00,13.75,4.7,2292.79
2020-01-17 11:00:00,13.74,5.53,2300.0
2020-01-17 12:00:00,12.83,3.12,2290.5
2020-01-17 13:00:00,12.8,7.53,2300.0
2020-01-17 14:00:00,11.81,3.1,2298.37
2020-01-17 15:00:00,11.09,7.45,2300.0
2020-01-17 16:00:00,9.01,5.71,2296.93
2020-01-17 17:00:00,7.25,3.1,2300.0
2020-01-17 18:00:00,5.73,4.15,2300.0
2020-01-17 19:00:00,4.32,5.17,2300.0
2020-01-17 20:00:00,2.91,9.67,0.0
2020-01-17 21:00:00,2.2,6.66,0.0
2020-01-17 22:00:00,1.16,4.61,0.0
2020-01-17 23:00:00,0.87,7.57,0.0
2020-01-18 00:00:00,1.09,0.39,0.0
2020-01-18 01:00:00,1.84,2.16,0.0
2020-01-18 02:00:00,3.02,6.64,2293.08
2020-01-18 03:00:00,3.73,7.42,2300.0
2020-01-18 04:00:00,4.5,10.84,2290.66
2020-01-18 05:00:00,6.52,7.15,2297.28
2020-01-18 06:00:00,8.15,4.55,2300.0
2020-01-18 07:00:00,9.25,8.57,2290.08
2020-01-18 08:00:00,11.09,3.76,2300.0
2020-01-18 09:00:00,12.06,6.31,2291.06
2020-01-18 10:00:00,13.12,5.05,2300.0
2020-01-18 11:00:00,13.33,6.54,2300.0
2020-01-18 12:00:00,13.95,4.51,2300.0
2020-01-18 13:00:00,14.04,6.76,2300.0
2020-01-18 14:00:00,12.97,3.4,2294.59
2020-01-18 15:00:00,12.1,2.97,2296.45
2020-01-18 16:00:00,10.89,3.44,2300.0
2020-01-18 17:00:00,9.86,4.75,2294.71
2020-01-18 18:00:00,7.87,7.38,2300.0
2020-01-18 19:00:00,6.66,6.27,2289.48
2020-01-18 20:00:00,5.78,2.4,2293.55
2020-01-18 21:00:00,4.03,5.44,2289.25
2020-01-18 22:00:00,2.88,6.04,0.0
2020-01-18 23:00:00,1.79,5.25,0.0
2020-01-19 00:00:00,1.82,6.85,0.0
2020-01-19 01:00:00,2.64,7.34,0.0
2020-01-19 02:00:00,4.1,6.69,2292.79
2020-01-19 03:00:00,5.27,6.79,2300.0
2020-01-19 04:00:00,7.25,3.85,2293.36
2020-01-19 05:00:00,8.13,6.49,2300.0
2020-01-19 06:00:00,8.9,2.97,2300.0
2020-01-19 07:00:00,10.25,5.7,2299.28
2020-01-19 08:00:00,11.59,5.8,2300.0
2020-01-19 09:00:00,12.49,6.41,2300.0
2020-01-19 10:00:00,12.23,6.15,2300.0
2020-01-19 11:00:00,12.41,4.69,2297.55
2020-01-19 12:00:00,11.71,3.01,2300.0
2020-01-19 13:00:00,11.44,4.59,2300.0
2020-01-19 14:00:00,10.68,6.05,2300.0
2020-01-19 15:00:00,9.12,8.95,2300.0
2020-01-19 16:00:00,7.54,4.48,2300.0
2020-01-19 17:00:00,5.64,7.0,2300.0
2020-01-19 18:00:00,4.14,4.78,2293.18
2020-01-19 19:00:00,3.14,4.95,2293.99
2020-01-19 20:00:00,1.55,7.64,0.0
2020-01-19 21:00:00,0.84,7.05,0.0
2020-01-19 22:00:00,0.04,5.99,0.0
2020-01-19 23:00:00,0.0,4.61,0.0
2020-01-20 00:00:00,0.0,2.19,0.0
2020-01-20 01:00:00,0.0,2.9,0.0
2020-01-20 02:00:00,0.6,4.47,0.0
2020-01-20 03:00:00,1.36,8.94,0.0
2020-01-20 04:00:00,3.6,6.37,2291.38
2020-01-20 05:00:00,5.15,7.62,2300.0
2020-01-20 06:00:00,6.41,8.79,2291.58
2020-01-20 07:00:00,7.95,6.82,2300.0
2020-01-20 08:00:00,9.16,3.86,2300.0
2020-01-20 09:00:00,10.05,7.89,2300.0
2020-01-20 10:00:00,10.94,5.54,2295.09
2020-01-20 11:00:00,11.5,6.08,2300.0
2020-01-20 12:00:00,11.14,3.58,2300.0
2020-01-20 13:00:00,10.38,3.85,2297.13
2020-01-20 14:00:00,9.4,3.88,2300.0
2020-01-20 15:00:00,7.34,3.56,2300.0
2020-01-20 16:00:00,5.4,8.25,2300.0
2020-01-20 17:00:00,4.54,8.14,2300.0
2020-01-20 18:00:00,3.75,4.96,2300.0
2020-01-20 19:00:00,2.29,6.07,0.0
2020-01-20 20:00:00,1.34,2.31,0.0
2020-01-20 21:00:00,0.56,6.55,0.0
2020-01-20 22:00:00,1.22,7.36,0.0
2020-01-20 23:00:00,1.44,7.45,0.0
2020-01-21 00:00:00,1.54,5.87,0.0
2020-01-21 01:00:00,1.7,2.28,0.0
2020-01-21 02:00:00,1.95,5.69,0.0
2020-01-21 03:00:00,3.23,3.13,2295.61
2020-01-21 04:00:00,4.32,6.52,2300.0
2020-01-21 05:00:00,5.27,4.64,2299.71
2020-01-21 06:00:00,6.54,6.48,2294.89
2020-01-21 07:00:00,7.56,7.18,2300.0
2020-01-21 08:00:00,9.5,4.61,2299.15
2020-01-21 09:00:00,10.82,1.31,2300.0
2020-01-21 10:00:00,11.44,7.77,2291.81
2020-01-21 11:00:00,12.27,7.26,2292.82
2020-01-21 12:00:00,12.13,4.07,2291.33
2020-01-21 13:00:00,11.23,7.96,2291.52
2020-01-21 14:00:00,10.95,1.24,2294.62
2020-01-21 15:00:00,9.97,7.66,2300.0
2020-01-21 16:00:00,8.15,6.11,2300.0
2020-01-21 17:00:00,6.58,5.54,2300.0
2020-01-21 18:00:00,4.72,1.62,2300.0
2020-01-21 19:00:00,2.77,3.38,0.0
2020-01-21 20:00:00,1.96,3.18,0.0
2020-01-21 21:00:00,1.8,2.99,0.0
2020-01-21 22:00:00,0.63,6.93,0.0
2020-01-21 23:00:00,0.64,3.52,0.0
2020-01-22 00:00:00,0.56,8.43,0.0
2020-01-22 01:00:00,0.93,4.61,0.0
2020-01-22 02:00:00,1.61,7.35,0.0
2020-01-22 03:00:00,2.47,4.49,0.0
2020-01-22 04:00:00,3.91,8.72,2290.29
2020-01-22 05:00:00,5.1,4.48,2289.54
2020-01-22 06:00:00,6.75,6.3,2294.25
2020-01-22 07:00:00,8.18,4.89,2300.0
2020-01-22 08:00:00,9.33,7.09,2298.17
2020-01-22 09:00:00,9.94,5.3,2300.0
2020-01-22 10:00:00,10.36,7.32,2292.94
2020-01-22 11:00:00,10.93,7.57,2300.0
2020-01-22 12:00:00,11.0,6.9,2297.72
2020-01-22 13:00:00,10.09,5.82,2300.0
2020-01-22 14:00:00,9.27,5.57,2297.22
2020-01-22 15:00:00,8.42,5.11,2300.0
2020-01-22 16:00:00,6.4,7.07,2298.59
2020-01-22 17:00:00,5.17,6.54,2300.0
2020-01-22 18:00:00,3.45,6.61,2292.19
2020-01-22 19:00:00,2.32,6.44,0.0
2020-01-22 20:00:00,0.84,4.89,0.0
2020-01-22 21:00:00,0.0,4.65,0.0
2020-01-22 22:00:00,0.0,3.0,0.0
2020-01-22 23:00:00,0.0,6.69,0.0
2020-01-23 00:00:00,0.0,5.27,0.0
2020-01-23 01:00:00,0.0,2.6,0.0
2020-01-23 02:00:00,0.0,4.67,0.0
2020-01-23 03:00:00,0.4,7.83,0.0
2020-01-23 04:00:00,1.86,8.41,0.0
2020-01-23 05:00:00,2.96,1.48,0.0
2020-01-23 06:00:00,4.31,6.94,2290.94
2020-01-23 07:00:00,5.84,9.24,2292.18
2020-01-23 08:00:00,6.82,4.22,2300.0
2020-01-23 09:00:00,7.71,5.92,2300.0
2020-01-23 10:00:00,8.83,1.06,2298.75
2020-01-23 11:00:00,8.92,4.44,2300.0
2020-01-23 12:00:00,9.18,7.17,2293.98
